Date,Open,High,Low,Close,Volume
2024-04-19,55.11096800233251,55.44695762152956,54.566125401295054,55.31074523925781,1127926
2024-04-22,54.874866993218156,56.055361530115796,54.784061053466246,55.755699157714844,1380369
2024-04-23,55.93731291536855,56.57296490704824,55.08372527535705,55.528682708740234,3062764
2024-04-24,55.592250031686795,57.68989719420436,54.992921776106805,56.591129302978516,1578025
2024-04-25,56.65469244653662,56.89079344361443,55.056484967960685,56.35503005981445,2206042
2024-04-26,56.49123900861613,59.91467922005075,56.482159799811605,59.079246520996094,1429975
2024-04-29,58.30738551806565,61.73990146923903,57.753460253135614,60.023643493652344,3097798
2024-04-30,60.44135435492473,60.44135435492473,57.19045386463994,57.49919891357422,1865314
2024-05-02,58.10761192221435,61.74898432672224,57.46287724732066,59.587772369384766,3189711
2024-05-03,59.5060408772839,61.11333446117,58.11668986860056,60.65021514892578,1843778
2024-05-06,61.086087406024504,61.22229978566077,60.05088440566793,61.01344680786133,938836
2024-05-07,61.11333553971428,61.11333553971428,59.04292260704477,59.56960678100586,1655319
2024-05-08,61.2855470090299,61.2855470090299,59.99593265680041,60.515628814697266,1252539
2024-05-09,61.28554478373191,61.38178317780671,59.995930478328745,60.43863296508789,1089043
2024-05-10,60.44825949013621,60.63111390884281,59.24526119829409,59.69758605957031,1889671
2024-05-13,59.87081801481483,62.4692987266913,59.87081801481483,61.487648010253906,1091482
2024-05-14,61.06419482480293,61.06419482480293,59.890067301844304,60.275028228759766,1113718
2024-05-15,60.64073835003027,62.555913311379,60.17878743074354,61.56464385986328,1085763
2024-05-16,62.11321102122204,62.305687818147206,60.669613016725926,61.16043472290039,1521872
2024-05-17,61.218179964733686,62.25757229017549,60.69848380201278,61.16043472290039,1720288
2024-05-20,61.21818003688353,62.19020475029521,60.68886150219636,61.718624114990234,716275
2024-05-21,60.75622594677587,61.75711772204843,59.81307573913364,60.1499137878418,2105016
2024-05-22,59.668714344496934,60.38089093751118,58.975786164403,59.45698547363281,1826074
2024-05-23,59.533981390828224,59.533981390828224,58.321357029518474,58.63895034790039,1742417
2024-05-24,58.715941525352925,58.97578960806095,58.05188776149436,58.40797424316406,1034523
2024-05-27,58.610080362813946,59.39924697704971,58.350232281844676,59.014286041259766,1018566
2024-05-28,59.92856625161525,59.92856625161525,56.858515783686336,57.243473052978516,1269914
2024-05-29,56.87775882691243,58.60045329395033,54.95296152419107,58.08075714111328,2678244
2024-05-30,58.57158135320459,58.57158135320459,56.550542022480045,56.58903884887695,2774910
2024-05-31,56.6949038935471,57.33008685086685,55.164689904832315,56.54092025756836,3007346
2024-06-03,55.847992461743814,56.435056225404054,49.56353045462972,50.47780990600586,2062936
2024-06-04,50.80502681593585,53.64410363482044,50.80502681593585,52.460350036621094,5243273
2024-06-05,52.61433253255871,54.77010712798002,52.61433253255871,54.2792854309082,2454210
2024-06-06,54.394772673251715,56.76227249442196,54.009811740963755,54.43326950073242,4299058
2024-06-07,54.85672429708434,56.069345008297255,50.53555264499489,51.07449722290039,3067173
2024-06-10,51.06487381923757,51.06487381923757,49.30368252309823,50.140968322753906,2191083
2024-06-11,50.420064754555355,51.67118226700213,49.46729214566706,50.208335876464844,1966544
2024-06-12,50.31420090867833,52.16200825002642,50.06397887174284,50.98788070678711,3610190
2024-06-13,50.901265719335875,51.25735220383341,48.94759756907416,49.50578689575195,1845975
2024-06-14,49.47691487542613,49.47691487542613,48.196926568966056,48.97646713256836,3143180
2024-06-17,49.082332196385465,50.978258752107735,49.082332196385465,50.51630783081055,1686507
2024-06-18,50.28533093752999,51.392090885998606,49.63089954263266,50.535552978515625,1901574
2024-06-19,50.60292278446299,51.48832778035044,50.57404832850354,51.10336685180664,578537
2024-06-20,51.007127371557466,51.94065521712295,50.52592805673145,51.89253234863281,1744032
2024-06-21,51.57494186449525,52.91267535038217,51.141861753998924,52.412227630615234,11017428
2024-06-24,52.498843625952915,53.11477815111844,50.94938127100001,51.584564208984375,2794923
2024-06-25,51.67118286055986,52.46997551252486,49.90036917496348,51.81554412841797,2262217
2024-06-26,52.98004611758033,53.413126253890816,50.728033080025355,53.35538101196289,3155742
2024-06-27,53.28801039251266,53.28801039251266,51.24772635253344,52.21012496948242,1879956
2024-06-28,52.04652010095171,54.2311617783232,51.70005600389877,53.70184326171875,2448308
2024-07-01,52.99929269658783,54.250410191632746,52.912676672324594,53.70184326171875,1519165
2024-07-02,52.479597429541116,54.34665316796854,52.479597429541116,53.31688690185547,1375967
2024-07-03,53.586356298327026,56.165584934204475,53.586356298327026,55.55927276611328,1424694
2024-07-04,55.60739368755252,55.60739368755252,54.721988677978516,54.721988677978516,411169
2024-07-05,55.01070588713441,55.41491522331097,53.8269560054007,54.664241790771484,1514933
2024-07-08,54.61612242267878,55.58814342665336,54.59687400946767,54.8663444519043,2116166
2024-07-09,55.08769928412071,55.32829894200316,54.77010597351134,55.13581848144531,1712573
2024-07-10,54.96258718317639,57.041368108762946,54.85672274486373,56.406185150146484,1721726
2024-07-11,56.11746726547207,57.349336377208,55.53040349464182,56.57941818237305,1221029
2024-07-12,56.040472522822576,57.07023877679157,55.8287436466295,56.54092025756836,1037059
2024-07-15,57.118357638075686,57.127983680351086,54.52950662617056,54.59687423706055,962380
2024-07-16,55.12619167555642,55.915358248777714,53.153275242503184,54.693115234375,728930
2024-07-17,54.000188767675716,54.83747456411868,53.22064454055051,54.481388092041016,1477753
2024-07-18,53.085910737317434,54.79897920308396,52.777943455185465,53.15327835083008,2146633
2024-07-19,53.26876440882182,55.31867458435722,53.201396796264,54.991458892822266,922388
2024-07-22,55.32830113503797,57.66692652479229,55.00108544049768,56.66603469848633,1385311
2024-07-23,56.155959387852896,56.319569066326515,54.48138780382572,54.8182258605957,1228751
2024-07-24,54.00981064758425,54.914467718769146,52.45072587877336,53.567108154296875,1475955
2024-07-25,53.54786132644006,55.617019932160986,52.47959821703342,53.692222595214844,1852158
2024-07-26,53.057037379684964,54.26965803538438,51.8251646396186,52.85493087768555,1461770
2024-07-29,53.307262448784485,53.68259734764604,51.238107483679634,51.854042053222656,1156595
2024-07-30,51.873286792465876,52.58545971132375,50.11209556564449,50.82427215576172,2769016
2024-07-31,51.488327019261355,54.07717802810914,51.47870464825677,53.836578369140625,1342637
2024-08-01,53.692222535827206,53.932822202679354,50.79540049102201,51.34396743774414,1011558
2024-08-02,51.266975160380106,51.266975160380106,49.95811244384461,50.70878219604492,619160
2024-08-05,49.727134736583835,50.98787824545247,48.69736851095608,49.861873626708984,1219461
2024-08-06,49.86187573669515,50.708783911478164,49.14969911521992,49.871498107910156,1406057
2024-08-07,49.70789295346147,51.488329030885446,49.67901849680071,50.179466247558594,1215608
2024-08-08,50.294951960291264,50.506680838627446,49.8714978748784,50.140968322753906,1534608
2024-08-09,49.68864356834727,50.131346068391245,49.43841786222884,50.00623321533203,1199262
2024-08-12,50.03510772995596,50.631793868594045,49.69826599767321,49.938865661621094,1431583
2024-08-13,50.612544199112605,50.718408636024456,50.07359964358838,50.23720932006836,1595894
2024-08-14,50.33344731994477,51.161110724298645,49.97736085688301,50.70878219604492,1651177
2024-08-15,50.81464602982368,52.5758372537376,50.81464602982368,51.78667068481445,988483
2024-08-16,52.33523996949888,52.33523996949888,50.94938355450429,51.526824951171875,859735
2024-08-19,51.5941921606869,52.238997493317285,51.05524759558935,51.17073440551758,979736
2024-08-20,51.26697815206928,51.738551449620694,50.10247662973744,50.40081787109375,997563
2024-08-21,50.40081792585572,51.141865351215586,49.17857115971096,49.70789337158203,13089097
2024-08-22,49.563531381776826,49.958114688645445,48.33166226204253,48.43752670288086,2310741
2024-08-23,48.456771942212,49.14970016479492,48.4471495707915,49.14970016479492,1759442
2024-08-26,48.995714852261834,49.17856927309185,47.00354995153788,47.63873291015625,2134833
2024-08-27,47.590612626855865,47.90820226329257,46.41648513235666,46.907310485839844,1348020
2024-08-28,47.09016745091208,48.11031136783723,46.531974457332396,47.070919036865234,1951467
2024-08-29,47.12866193993603,48.02369295676469,47.04204591665392,47.33076477050781,1713281
2024-08-30,47.96594894783232,48.51451588560346,47.11903710637917,47.234527587890625,7180162
2024-09-02,47.427004991359844,49.08233186839099,47.427004991359844,48.63962936401367,372531
2024-09-03,48.88022884721718,48.9283480459896,47.16715673509453,47.388511657714844,1020241
2024-09-04,48.84000015258789,48.84000015258789,47.52000045776367,48.11000061035156,2041087
2024-09-05,48.459999084472656,48.459999084472656,46.40999984741211,46.45000076293945,1263424
2024-09-06,46.70000076293945,47.0099983215332,43.81999969482422,44.66999816894531,1182355
2024-09-09,45.15999984741211,46.11000061035156,44.5,44.7599983215332,1887196
2024-09-10,44.7599983215332,45.0,43.65999984741211,44.04999923706055,1526828
2024-09-11,44.59000015258789,45.029998779296875,43.31999969482422,43.54999923706055,3040144
2024-09-12,43.599998474121094,45.18000030517578,43.599998474121094,44.79999923706055,2777399
2024-09-13,45.119998931884766,46.70000076293945,44.369998931884766,46.209999084472656,1314892
2024-09-17,46.599998474121094,46.7400016784668,45.58000183105469,46.31999969482422,1974379
2024-09-18,46.38999938964844,48.119998931884766,46.36000061035156,47.56999969482422,1597799
2024-09-19,47.29999923706055,48.0,46.52000045776367,47.15999984741211,1993652
2024-09-20,46.88999938964844,47.5,45.88999938964844,46.099998474121094,7850915
2024-09-23,46.68000030517578,46.970001220703125,44.790000915527344,45.18000030517578,1692005
2024-09-24,45.79999923706055,46.959999084472656,45.72999954223633,46.47999954223633,1327318
2024-09-25,46.5,47.41999816894531,46.150001525878906,46.68000030517578,2093453
2024-09-26,46.939998626708984,47.790000915527344,46.2599983215332,47.060001373291016,1961160
2024-09-27,46.900001525878906,47.650001525878906,45.849998474121094,46.02000045776367,1939471
2024-09-30,46.400001525878906,46.5,45.06999969482422,46.099998474121094,1748693
2024-10-02,46.150001525878906,47.47999954223633,45.52000045776367,46.470001220703125,1818566
2024-10-03,46.470001220703125,46.849998474121094,45.220001220703125,46.54999923706055,1954590
2024-10-04,46.84000015258789,48.0099983215332,46.84000015258789,47.4900016784668,1064733
2024-10-07,47.790000915527344,47.790000915527344,45.599998474121094,46.08000183105469,2848306
2024-10-08,45.66999816894531,46.08000183105469,44.0,44.33000183105469,2279411
2024-10-09,44.689998626708984,45.20000076293945,43.90999984741211,44.279998779296875,1990043
2024-10-10,44.310001373291016,44.779998779296875,42.52000045776367,42.68000030517578,3988868
2024-10-11,42.75,44.290000915527344,42.529998779296875,44.209999084472656,2669591
2024-10-14,44.25,44.709999084472656,43.959999084472656,44.65999984741211,2122638
2024-10-15,44.689998626708984,44.779998779296875,42.27000045776367,43.0,4202202
2024-10-16,43.2400016784668,43.95000076293945,42.04999923706055,43.099998474121094,12244384
2024-10-17,43.380001068115234,46.4900016784668,43.380001068115234,46.380001068115234,3948553
2024-10-18,46.380001068115234,47.0,45.40999984741211,46.9900016784668,1794055
2024-10-21,46.790000915527344,46.790000915527344,44.939998626708984,45.439998626708984,2067221
2024-10-22,45.31999969482422,45.31999969482422,44.2599983215332,45.130001068115234,3204461
2024-10-23,45.27000045776367,45.38999938964844,44.06999969482422,44.43000030517578,1765170
2024-10-24,44.29999923706055,44.97999954223633,42.18000030517578,42.58000183105469,2411438
2024-10-25,42.58000183105469,43.97999954223633,42.58000183105469,43.68000030517578,1254141
2024-10-28,43.709999084472656,44.709999084472656,43.31999969482422,44.08000183105469,1329330
2024-10-29,43.560001373291016,44.11000061035156,42.720001220703125,43.02000045776367,1757633
2024-10-30,43.7599983215332,44.18000030517578,43.16999816894531,43.900001525878906,1912314
2024-10-31,43.959999084472656,44.689998626708984,43.04999923706055,44.369998931884766,2583326
2024-11-01,44.68000030517578,44.880001068115234,43.650001525878906,44.09000015258789,1233322
2024-11-04,43.689998626708984,44.939998626708984,43.470001220703125,44.68000030517578,1487682
2024-11-05,44.43000030517578,44.790000915527344,43.650001525878906,44.779998779296875,1698817
2024-11-06,44.06999969482422,44.529998779296875,42.54999923706055,43.880001068115234,4098724
2024-11-07,44.18000030517578,44.18000030517578,41.40999984741211,42.06999969482422,10671054
2024-11-08,42.119998931884766,42.650001525878906,41.36000061035156,42.47999954223633,3087641
2024-11-11,42.31999969482422,42.31999969482422,41.599998474121094,42.08000183105469,4902130
2024-11-12,41.849998474121094,41.869998931884766,40.70000076293945,40.869998931884766,6029862
2024-11-13,41.09000015258789,41.400001525878906,40.65999984741211,41.38999938964844,4330833
2024-11-14,41.47999954223633,42.52000045776367,40.810001373291016,41.970001220703125,4163814
2024-11-15,41.5,42.029998779296875,41.0,41.540000915527344,3617818
2024-11-19,41.650001525878906,41.88999938964844,40.65999984741211,41.470001220703125,3932800
2024-11-20,40.91999816894531,41.18000030517578,40.29999923706055,40.54999923706055,3542560
2024-11-21,40.65999984741211,41.439998626708984,40.29999923706055,40.95000076293945,5912538
2024-11-22,41.25,41.25,40.27000045776367,40.709999084472656,6222245
2024-11-25,40.25,44.119998931884766,40.0,43.5,109497259
2024-11-26,41.880001068115234,43.27000045776367,41.02000045776367,41.79999923706055,2976733
2024-11-27,42.18000030517578,44.38999938964844,41.79999923706055,43.91999816894531,7842047
2024-11-28,43.86000061035156,44.189998626708984,42.70000076293945,42.720001220703125,2286302
2024-11-29,42.599998474121094,43.380001068115234,42.029998779296875,42.400001525878906,3284422
2024-12-02,42.5,43.0,42.060001373291016,42.849998474121094,2942401
2024-12-03,43.5,43.58000183105469,42.72999954223633,42.88999938964844,4730209
2024-12-04,43.13999938964844,43.70000076293945,42.75,43.529998779296875,2971893
2024-12-05,43.689998626708984,44.13999938964844,43.209999084472656,43.36000061035156,3989300
2024-12-06,43.709999084472656,44.560001373291016,43.279998779296875,44.45000076293945,2577746
2024-12-09,44.5099983215332,45.22999954223633,43.77000045776367,44.4900016784668,3267946
2024-12-10,44.349998474121094,44.4900016784668,44.0,44.29999923706055,2172498
2024-12-11,44.5099983215332,44.79999923706055,43.72999954223633,44.18000030517578,2431017
2024-12-13,43.75,44.0,42.93000030517578,43.56999969482422,3204688
2024-12-16,43.970001220703125,43.970001220703125,41.900001525878906,43.65999984741211,3483303
2024-12-17,43.63999938964844,44.20000076293945,43.060001373291016,43.45000076293945,2867093
2024-12-18,43.56999969482422,44.849998474121094,43.27000045776367,43.56999969482422,3195186
2024-12-19,43.34000015258789,43.83000183105469,42.29999923706055,42.310001373291016,1608593
2024-12-20,42.54999923706055,43.95000076293945,42.4900016784668,43.09000015258789,8365713
2024-12-23,43.459999084472656,43.459999084472656,42.380001068115234,42.7599983215332,511992
2024-12-24,42.77000045776367,42.83000183105469,42.029998779296875,42.25,407626
2024-12-26,42.54999923706055,42.56999969482422,41.540000915527344,41.95000076293945,467194
2024-12-27,42.119998931884766,43.369998931884766,41.90999984741211,42.040000915527344,616347
2024-12-30,41.90999984741211,42.029998779296875,41.43000030517578,41.9900016784668,593104
2024-12-31,42.130001068115234,42.130001068115234,41.560001373291016,41.650001525878906,560640
2025-01-02,41.7599983215332,42.68000030517578,41.560001373291016,42.61000061035156,571607
2025-01-03,42.560001373291016,42.7400016784668,41.72999954223633,42.220001220703125,1503996
2025-01-06,42.84000015258789,43.83000183105469,42.689998626708984,43.22999954223633,1713963
2025-01-07,43.77000045776367,44.15999984741211,43.04999923706055,43.72999954223633,1331077
2025-01-08,43.939998626708984,43.9900016784668,42.5099983215332,43.45000076293945,1607793
2025-01-09,43.84000015258789,44.83000183105469,43.619998931884766,44.25,1144341
2025-01-10,44.15999984741211,44.290000915527344,42.900001525878906,43.0099983215332,2235760
2025-01-13,43.11000061035156,43.689998626708984,42.310001373291016,43.369998931884766,1185044
2025-01-14,43.38999938964844,43.4900016784668,42.84000015258789,43.16999816894531,2539743
2025-01-15,43.66999816894531,46.41999816894531,43.4900016784668,45.709999084472656,4094742
2025-01-16,45.779998779296875,46.29999923706055,45.06999969482422,45.97999954223633,1902002
2025-01-17,46.41999816894531,47.11000061035156,45.90999984741211,46.95000076293945,2011305
2025-01-20,47.0,47.099998474121094,46.20000076293945,47.099998474121094,566702
2025-01-21,47.13999938964844,47.81999969482422,45.93000030517578,46.20000076293945,2193198
2025-01-22,47.060001373291016,48.43000030517578,46.369998931884766,47.779998779296875,1993669
2025-01-23,47.849998474121094,48.599998474121094,47.189998626708984,47.900001525878906,1863794
2025-01-24,48.0,49.0099983215332,47.349998474121094,48.84000015258789,2340408
2025-01-27,48.810001373291016,49.65999984741211,48.11000061035156,49.060001373291016,2033130
2025-01-28,49.47999954223633,50.38999938964844,49.20000076293945,49.5,3070805
2025-01-29,49.7400016784668,50.0,49.040000915527344,49.40999984741211,1927271
2025-01-30,49.40999984741211,49.81999969482422,46.619998931884766,48.150001525878906,6441960
2025-01-31,47.599998474121094,48.9900016784668,47.04999923706055,47.58000183105469,3247510
2025-02-04,48.150001525878906,49.0,47.560001373291016,48.689998626708984,1508842
2025-02-05,48.5,49.11000061035156,46.93000030517578,47.54999923706055,2257418
2025-02-06,47.130001068115234,47.95000076293945,46.7599983215332,47.13999938964844,3413415
2025-02-07,47.20000076293945,48.20000076293945,46.79999923706055,47.709999084472656,2703476
2025-02-10,47.720001220703125,47.720001220703125,45.11000061035156,46.06999969482422,4865534
2025-02-11,46.310001373291016,47.16999816894531,45.86000061035156,46.0,2068114
2025-02-12,46.20000076293945,47.5,45.869998931884766,46.70000076293945,1932190
2025-02-13,47.0,48.0,46.459999084472656,47.18000030517578,2023956
2025-02-14,47.5,47.650001525878906,46.5099983215332,46.91999816894531,3530497
2025-02-17,47.5,48.27000045776367,46.5099983215332,48.150001525878906,481670
2025-02-18,47.9900016784668,48.939998626708984,47.18000030517578,47.97999954223633,2348345
2025-02-19,47.79999923706055,48.11000061035156,47.34000015258789,47.689998626708984,1461772
2025-02-20,47.599998474121094,48.470001220703125,47.040000915527344,48.0099983215332,1712892
2025-02-21,48.189998626708984,48.189998626708984,47.130001068115234,47.369998931884766,1413592
2025-02-24,47.4900016784668,48.5,46.900001525878906,47.97999954223633,2070754
2025-02-25,48.25,48.4900016784668,46.689998626708984,46.93000030517578,3351915
2025-02-26,46.58000183105469,46.91999816894531,46.29999923706055,46.40999984741211,4824123
2025-02-27,46.54999923706055,46.54999923706055,45.29999923706055,45.439998626708984,2674725
2025-02-28,45.459999084472656,46.70000076293945,44.7400016784668,46.54999923706055,7285067
2025-03-03,46.2599983215332,46.689998626708984,44.5,44.939998626708984,1763164
2025-03-04,44.849998474121094,45.27000045776367,43.040000915527344,44.779998779296875,1407612
2025-03-05,44.970001220703125,46.040000915527344,44.36000061035156,45.04999923706055,1726804
2025-03-06,44.86000061035156,46.04999923706055,44.20000076293945,45.5,2052864
2025-03-07,45.95000076293945,45.95000076293945,43.560001373291016,44.970001220703125,1684522
2025-03-10,44.720001220703125,45.66999816894531,44.400001525878906,45.650001525878906,4699173
2025-03-11,45.470001220703125,46.040000915527344,44.40999984741211,45.34000015258789,3376446
2025-03-12,45.959999084472656,46.060001373291016,45.18000030517578,45.38999938964844,3543356
2025-03-13,45.47999954223633,45.93000030517578,44.84000015258789,44.90999984741211,3021595
2025-03-14,44.810001373291016,45.779998779296875,44.810001373291016,45.439998626708984,2075137
2025-03-18,45.5,45.97999954223633,45.02000045776367,45.599998474121094,2545494
2025-03-19,45.560001373291016,46.2599983215332,45.06999969482422,45.08000183105469,2215237
2025-03-20,45.220001220703125,46.599998474121094,44.900001525878906,45.9900016784668,2410802
2025-03-21,46.06999969482422,46.06999969482422,43.599998474121094,44.06999969482422,25762934
2025-03-24,44.290000915527344,45.83000183105469,44.150001525878906,45.220001220703125,7803475
2025-03-25,45.369998931884766,45.4900016784668,44.65999984741211,45.0099983215332,2593149
2025-03-26,45.189998626708984,45.31999969482422,44.5099983215332,44.52000045776367,2425401
2025-03-27,44.630001068115234,45.25,44.47999954223633,44.630001068115234,3328924
2025-03-28,44.77000045776367,44.790000915527344,43.61000061035156,44.70000076293945,1930273
2025-03-31,44.810001373291016,44.959999084472656,43.849998474121094,44.58000183105469,2031226
2025-04-01,45.4900016784668,45.4900016784668,44.119998931884766,45.119998931884766,3559691
2025-04-02,45.06999969482422,46.43000030517578,44.33000183105469,46.040000915527344,3210485
2025-04-03,45.5099983215332,49.79999923706055,45.2599983215332,49.779998779296875,4899365
2025-04-04,48.439998626708984,48.59000015258789,44.83000183105469,45.599998474121094,1822351
2025-04-07,45.04999923706055,45.34000015258789,43.0,43.400001525878906,1671447
2025-04-08,43.880001068115234,44.59000015258789,43.20000076293945,43.939998626708984,1824223
2025-04-09,43.939998626708984,46.70000076293945,43.0099983215332,45.95000076293945,2012794
2025-04-10,46.75,46.939998626708984,44.90999984741211,45.61000061035156,1468896
2025-04-11,45.7599983215332,46.79999923706055,45.0099983215332,45.5099983215332,1511491
2025-04-14,45.7400016784668,46.95000076293945,45.66999816894531,45.91999816894531,1312423
2025-04-15,46.400001525878906,46.88999938964844,45.33000183105469,45.86000061035156,1461158
2025-04-16,45.59000015258789,46.459999084472656,44.880001068115234,45.279998779296875,938841
2025-04-21,45.47999954223633,46.0,45.040000915527344,45.5,1000423
2025-04-22,45.20000076293945,45.880001068115234,44.709999084472656,45.720001220703125,3173252
2025-04-23,46.29999923706055,48.08000183105469,45.650001525878906,47.959999084472656,1927991
2025-04-24,47.88999938964844,48.689998626708984,47.06999969482422,48.349998474121094,1854249
2025-04-25,48.349998474121094,48.959999084472656,47.77000045776367,48.93000030517578,969348
2025-04-28,48.9900016784668,50.439998626708984,48.66999816894531,49.93000030517578,1035872
2025-04-29,50.02000045776367,50.43000030517578,47.459999084472656,48.06999969482422,1450268
2025-04-30,48.0099983215332,48.4900016784668,46.189998626708984,47.060001373291016,1252705
